record_type,tissue,fold,model,seed,split,epoch,true_class,predicted_class,count,frequency,metric,value,train_patches,val_patches,test_patches_raw,matched_test_patches,source_path,note
paired_confusion,Kidney,A,Generalist Selected PEFT,42,matched_test,,Melanocyte,Stromal,0,,,,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,A,Generalist Selected PEFT,42,matched_test,,Melanocyte,Epithelial,0,,,,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,A,Generalist Selected PEFT,42,matched_test,,Melanocyte,Melanocyte,0,,,,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,A,Generalist Selected PEFT,42,matched_test,,Melanocyte,Other,0,,,,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,A,Generalist Selected PEFT,42,matched_test,,Other,Background,1,,,,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,A,Generalist Selected PEFT,42,matched_test,,Other,Immune,372,,,,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,A,Generalist Selected PEFT,42,matched_test,,Other,Stromal,758,,,,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,A,Generalist Selected PEFT,42,matched_test,,Other,Epithelial,28,,,,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,A,Generalist Selected PEFT,42,matched_test,,Other,Melanocyte,0,,,,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Kidney,A,Generalist Selected PEFT,42,matched_test,,Other,Other,0,,,,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
distribution_shift_summary,Kidney,A,Generalist Selected PEFT,42,train_to_matched_test,,,,,,total_variation,0.0774673089095,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_summary,Kidney,A,Generalist Selected PEFT,42,train_to_matched_test,,,,,,jensen_shannon_bits,0.00918026776881,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,A,Generalist Selected PEFT,42,train_to_matched_test,,Immune,,,,frequency_delta_test_minus_train,0.00574997557521,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,A,Generalist Selected PEFT,42,train_to_matched_test,,Immune,,,,train_to_test_frequency_ratio,0.989675595962,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,A,Generalist Selected PEFT,42,train_to_matched_test,,Stromal,,,,frequency_delta_test_minus_train,0.0675690873919,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,A,Generalist Selected PEFT,42,train_to_matched_test,,Stromal,,,,train_to_test_frequency_ratio,0.734483723492,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,A,Generalist Selected PEFT,42,train_to_matched_test,,Epithelial,,,,frequency_delta_test_minus_train,-0.0774673089095,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,A,Generalist Selected PEFT,42,train_to_matched_test,,Epithelial,,,,train_to_test_frequency_ratio,1.45946783062,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,A,Generalist Selected PEFT,42,train_to_matched_test,,Melanocyte,,,,frequency_delta_test_minus_train,0,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,A,Generalist Selected PEFT,42,train_to_matched_test,,Melanocyte,,,,train_to_test_frequency_ratio,nan,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,A,Generalist Selected PEFT,42,train_to_matched_test,,Other,,,,frequency_delta_test_minus_train,0.00414824594244,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Kidney,A,Generalist Selected PEFT,42,train_to_matched_test,,Other,,,,train_to_test_frequency_ratio,0.792435581024,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
training_curve,Kidney,A,Generalist Selected PEFT,42,train,1,,,,,train_loss,7.2801,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,train,1,,,,,train_Dice,0.7889,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,train,1,,,,,train_Jaccard,0.6636,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,1,,,,,val_loss,6.0342,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,1,,,,,val_Dice,0.7776,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,1,,,,,val_Jaccard,0.6646,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,1,,,,,val_bPQ,0.521,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,1,,,,,val_mPQ,0.2431,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,train,2,,,,,train_loss,5.6988,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,train,2,,,,,train_Dice,0.8159,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,train,2,,,,,train_Jaccard,0.7021,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,2,,,,,val_loss,5.6242,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,2,,,,,val_Dice,0.7818,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,2,,,,,val_Jaccard,0.6716,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,2,,,,,val_bPQ,0.5353,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,2,,,,,val_mPQ,0.2764,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,train,3,,,,,train_loss,5.3626,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,train,3,,,,,train_Dice,0.8245,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,train,3,,,,,train_Jaccard,0.7146,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,3,,,,,val_loss,5.4645,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,3,,,,,val_Dice,0.7862,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,3,,,,,val_Jaccard,0.6769,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,3,,,,,val_bPQ,0.5446,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
training_curve,Kidney,A,Generalist Selected PEFT,42,validation,3,,,,,val_mPQ,0.2934,24283,2052,23494,4449,run/sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-19T105648_sthelar40x_klt_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/logs.log,Validation curve is descriptive only and is never used as canonical TEST evidence
