run_name,epoch,max_epochs,epoch_start_time,train_end_time,val_end_time,train_minutes,validation_minutes,epoch_wall_minutes,train_loss,train_Dice,train_Jaccard,val_loss,val_Dice,val_Jaccard,val_bPQ,val_mPQ,old_lr,new_lr,new_best
sthelar40x_bps_9class_slide_lora_r4_a4_e3,2,3,2026-05-25 10:26:59.889000,2026-05-25 10:35:51.448000,2026-05-25 10:39:26.558000,8.86,3.59,12.44,8.7567,0.7531,0.6291,9.1963,0.7508,0.6277,0.4508,0.1558,9.5e-05,9e-05,0
sthelar40x_bps_9class_slide_lora_r4_a4_e3,3,3,2026-05-25 10:39:29.897000,2026-05-25 10:50:04.714000,2026-05-25 10:53:35.435000,10.58,3.51,14.09,9.2416,0.7317,0.6017,9.6155,0.7423,0.6165,0.4329,0.1338,9e-05,8.6e-05,0
sthelar40x_bps_9class_slide_lora_r4_a4_lr5e-5_clean_e3,1,3,2026-05-28 23:03:56.580000,2026-05-28 23:12:59.427000,2026-05-28 23:16:38.661000,9.05,3.65,12.7,9.9309,0.7324,0.6015,9.5198,0.737,0.609,0.4285,0.1383,5e-05,4.8e-05,1
sthelar40x_bps_9class_slide_lora_r4_a4_lr5e-5_clean_e3,2,3,2026-05-28 23:16:45.177000,2026-05-28 23:25:27.402000,2026-05-28 23:29:00.445000,8.7,3.55,12.25,9.006,0.7496,0.6238,9.353,0.7469,0.6219,0.4435,0.1443,4.8e-05,4.5e-05,1
sthelar40x_bps_9class_slide_lora_r4_a4_lr5e-5_clean_e3,3,3,2026-05-28 23:29:06.899000,2026-05-28 23:37:50.135000,2026-05-28 23:41:25.098000,8.72,3.58,12.3,8.8221,0.7558,0.6322,9.2589,0.7443,0.6187,0.4381,0.1574,4.5e-05,4.3e-05,0
sthelar40x_bps_9class_slide_lora_r4_a4_lr5e-5_e3,1,3,2026-05-26 10:29:09.570000,2026-05-26 10:38:24.048000,2026-05-26 10:41:54.742000,9.24,3.51,12.75,10.1267,0.7401,0.6116,9.5899,0.7481,0.6238,0.4489,0.1314,5e-05,4.8e-05,1
sthelar40x_bps_9class_slide_lora_r4_a4_lr5e-5_e3,2,3,2026-05-26 10:42:01.956000,2026-05-26 10:50:46.335000,2026-05-26 10:54:17.078000,8.74,3.51,12.25,8.9459,0.7524,0.6278,9.2017,0.7497,0.6261,0.4516,0.1612,4.8e-05,4.5e-05,1
sthelar40x_bps_9class_slide_lora_r4_a4_lr5e-5_e3,3,3,2026-05-26 10:54:24.155000,2026-05-26 11:04:49.655000,2026-05-26 11:08:22.447000,10.43,3.55,13.97,8.9971,0.7463,0.6204,9.414,0.7528,0.6308,0.4569,0.1377,4.5e-05,4.3e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_decoder_conv_adapters_red16_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-22 12:29:03.947000,2026-06-22 12:34:20.302000,2026-06-22 12:36:24.179000,5.27,2.06,7.34,14.7,0.7193,0.5876,13.8085,0.72,0.587,0.4188,0.0626,5e-05,4.8e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_decoder_conv_adapters_red16_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-22 12:36:27.735000,2026-06-22 12:41:37.317000,2026-06-22 12:43:40.039000,5.16,2.05,7.21,12.5143,0.7357,0.6088,11.6353,0.7295,0.6,0.4375,0.0673,4.8e-05,4.5e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_decoder_conv_adapters_red16_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-22 12:43:43.505000,2026-06-22 12:48:49.551000,2026-06-22 12:50:52.652000,5.1,2.05,7.15,11.0135,0.7264,0.5984,10.6279,0.7211,0.5896,0.412,0.074,4.5e-05,4.3e-05,0
sthelar40x_bps_9class_slide_lora_r8_a8_decoder_conv_adapters_red16_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-22 12:50:54.519000,2026-06-22 12:56:19.376000,2026-06-22 12:58:24.689000,5.41,2.09,7.5,10.2848,0.7198,0.5882,10.0701,0.728,0.5984,0.425,0.1073,4.3e-05,4.1e-05,0
sthelar40x_bps_9class_slide_lora_r8_a8_decoder_conv_adapters_red16_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-22 12:58:26.474000,2026-06-22 13:03:35.095000,2026-06-22 13:05:41.760000,5.14,2.11,7.25,9.9383,0.7326,0.6057,9.8513,0.7411,0.6149,0.4433,0.1405,4.1e-05,3.9e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_decoder_conv_adapters_red16_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-22 13:05:45.437000,2026-06-22 13:11:02.716000,2026-06-22 13:13:08.991000,5.29,2.1,7.39,9.7818,0.7383,0.6117,9.7286,0.7419,0.6164,0.4458,0.1368,3.9e-05,3.7e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_decoder_conv_adapters_red16_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-22 13:13:12.630000,2026-06-22 13:18:24.402000,2026-06-22 13:20:31.255000,5.2,2.11,7.31,9.6157,0.7458,0.6225,9.6103,0.7452,0.6207,0.4528,0.1486,3.7e-05,3.5e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_decoder_conv_adapters_red16_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-22 13:20:34.871000,2026-06-22 13:25:49.324000,2026-06-22 13:27:57.434000,5.24,2.14,7.38,9.4482,0.752,0.6293,9.5799,0.7497,0.6263,0.4601,0.1496,3.5e-05,3.3e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_decoder_conv_adapters_red16_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-22 13:28:02.046000,2026-06-22 13:33:17.152000,2026-06-22 13:35:25.910000,5.25,2.15,7.4,9.3842,0.7496,0.6249,9.4979,0.7487,0.625,0.4597,0.157,3.3e-05,3.2e-05,0
sthelar40x_bps_9class_slide_lora_r8_a8_decoder_conv_adapters_red16_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-22 13:35:27.722000,2026-06-22 13:40:27.321000,2026-06-22 13:42:36.311000,4.99,2.15,7.14,9.3081,0.7532,0.6288,9.437,0.7458,0.6213,0.4534,0.1584,3.2e-05,3e-05,0
sthelar40x_bps_9class_slide_lora_r8_a8_e3,1,3,2026-05-22 14:28:57.904000,2026-05-22 14:37:34.698000,2026-05-22 14:41:14.523000,8.61,3.66,12.28,9.7023,0.7436,0.6158,9.4273,0.7451,0.6204,0.446,0.1514,0.0001,9.5e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_e3,2,3,2026-05-22 14:41:22.694000,2026-05-22 14:49:50.929000,2026-05-22 14:53:23.982000,8.47,3.55,12.02,8.8127,0.7508,0.6269,9.2661,0.7553,0.6336,0.4586,0.1645,9.5e-05,9e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_e3,3,3,2026-05-22 14:53:31.288000,2026-05-22 15:04:05.085000,2026-05-22 15:07:39.199000,10.56,3.57,14.13,9.3979,0.7183,0.5863,9.8178,0.7133,0.581,0.3701,0.1173,9e-05,8.6e-05,0
sthelar40x_bps_9class_slide_lora_r8_a8_lr2e-5_e3,1,3,2026-05-26 10:29:25.929000,2026-05-26 10:38:15.113000,2026-05-26 10:41:46.930000,8.82,3.53,12.35,10.9376,0.7279,0.5956,9.8958,0.7312,0.6029,0.4268,0.1184,2e-05,1.9e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_lr2e-5_e3,2,3,2026-05-26 10:41:55.120000,2026-05-26 10:50:16.575000,2026-05-26 10:53:46.123000,8.36,3.49,11.85,9.3913,0.7474,0.6226,9.4527,0.7463,0.6213,0.4474,0.1589,1.9e-05,1.8e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_lr2e-5_e3,3,3,2026-05-26 10:53:57.525000,2026-05-26 11:03:58.654000,2026-05-26 11:07:33.923000,10.02,3.59,13.61,9.1405,0.7504,0.6281,9.3742,0.749,0.6253,0.4532,0.1547,1.8e-05,1.7e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_lr5e-5_clean_e3,1,3,2026-05-28 23:03:56.567000,2026-05-28 23:13:07.039000,2026-05-28 23:16:45.303000,9.17,3.64,12.81,9.9307,0.7316,0.6042,9.4331,0.7398,0.6128,0.4357,0.1529,5e-05,4.8e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_lr5e-5_clean_e3,2,3,2026-05-28 23:16:52.081000,2026-05-28 23:25:43.443000,2026-05-28 23:29:18.736000,8.86,3.59,12.44,9.0058,0.7501,0.6262,9.1866,0.7481,0.6233,0.4458,0.1658,4.8e-05,4.5e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_lr5e-5_clean_e3,3,3,2026-05-28 23:29:25.183000,2026-05-28 23:38:19.410000,2026-05-28 23:41:57.462000,8.9,3.63,12.54,8.781,0.7539,0.6336,9.0974,0.7563,0.6341,0.458,0.1704,4.5e-05,4.3e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_lr5e-5_e3,1,3,2026-05-25 10:14:11.842000,2026-05-25 10:23:20.249000,2026-05-25 10:26:56.275000,9.14,3.6,12.74,10.0728,0.7414,0.6134,9.4991,0.7464,0.6213,0.4488,0.1482,5e-05,4.8e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_lr5e-5_e3,2,3,2026-05-25 10:27:04.118000,2026-05-25 10:36:06.469000,2026-05-25 10:39:44.397000,9.04,3.63,12.67,8.9152,0.7529,0.63,9.307,0.7541,0.6316,0.458,0.1653,4.8e-05,4.5e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_lr5e-5_e3,3,3,2026-05-25 10:39:51.115000,2026-05-25 10:50:12.258000,2026-05-25 10:53:56.576000,10.35,3.74,14.09,9.0399,0.7443,0.6198,9.4973,0.7474,0.6235,0.444,0.1457,4.5e-05,4.3e-05,0
sthelar40x_bps_9class_slide_lora_r8_a8_lr5e-5_e3_seed42,1,3,2026-05-26 10:29:14.532000,2026-05-26 10:38:27.423000,2026-05-26 10:42:02.566000,9.21,3.59,12.8,9.7883,0.7417,0.6144,9.481,0.7526,0.6295,0.4584,0.157,5e-05,4.8e-05,1
sthelar40x_bps_9class_slide_lora_r8_a8_lr5e-5_e3_seed42,2,3,2026-05-26 10:42:10.053000,2026-05-26 10:51:02.433000,2026-05-26 10:54:35.875000,8.87,3.56,12.43,8.8166,0.7551,0.6319,9.3244,0.7496,0.626,0.4498,0.1557,4.8e-05,4.5e-05,0
sthelar40x_bps_9class_slide_lora_r8_a8_lr5e-5_e3_seed42,3,3,2026-05-26 10:54:39.494000,2026-05-26 11:05:15.193000,2026-05-26 11:08:51.498000,10.59,3.61,14.2,8.9309,0.7467,0.622,9.2161,0.7537,0.6318,0.4595,0.1665,4.5e-05,4.3e-05,1
sthelar40x_bps_9class_slide_ntonly_clean_e3_seed42,1,3,2026-05-28 23:03:57.093000,2026-05-28 23:10:44.493000,2026-05-28 23:14:04.918000,6.79,3.34,10.13,11.1283,0.6861,0.5485,10.8484,0.705,0.567,0.4116,0.1221,0.0001,9.5e-05,1
sthelar40x_bps_9class_slide_ntonly_clean_e3_seed42,2,3,2026-05-28 23:14:12.011000,2026-05-28 23:20:41.106000,2026-05-28 23:23:58.082000,6.48,3.28,9.77,10.5739,0.6793,0.5425,10.6967,0.7053,0.5674,0.4126,0.1331,9.5e-05,9e-05,1
sthelar40x_bps_9class_slide_ntonly_clean_e3_seed42,3,3,2026-05-28 23:24:03.868000,2026-05-28 23:30:50.646000,2026-05-28 23:34:10.309000,6.78,3.33,10.11,10.4618,0.6844,0.5479,10.724,0.7046,0.5665,0.4109,0.1296,9e-05,8.6e-05,0
sthelar40x_bps_9class_slide_ntonly_e3,1,3,2026-05-22 14:28:57.952000,2026-05-22 14:35:47.869000,2026-05-22 14:39:19.107000,6.83,3.52,10.35,11.3779,0.6829,0.5456,10.942,0.7057,0.5679,0.4119,0.1186,0.0001,9.5e-05,1
sthelar40x_bps_9class_slide_ntonly_e3,2,3,2026-05-22 14:39:25.378000,2026-05-22 14:46:02.959000,2026-05-22 14:49:29.894000,6.63,3.45,10.08,10.5573,0.6798,0.5417,10.7666,0.7061,0.5683,0.4136,0.1291,9.5e-05,9e-05,1
sthelar40x_bps_9class_slide_ntonly_e3,3,3,2026-05-22 14:49:35.842000,2026-05-22 14:59:11.074000,2026-05-22 15:02:40.963000,9.59,3.5,13.09,10.3151,0.7246,0.5956,10.6455,0.7361,0.6093,0.429,0.1145,9e-05,8.6e-05,1
sthelar40x_bps_9class_slide_ntonly_e3_seed42,1,3,2026-05-25 10:14:11.854000,2026-05-25 10:21:13.424000,2026-05-25 10:24:42.589000,7.03,3.49,10.51,11.1283,0.6861,0.5485,10.8484,0.705,0.567,0.4116,0.1221,0.0001,9.5e-05,1
sthelar40x_bps_9class_slide_ntonly_e3_seed42,2,3,2026-05-25 10:24:48.385000,2026-05-25 10:31:43.907000,2026-05-25 10:35:18.755000,6.93,3.58,10.51,10.5739,0.6793,0.5425,10.6967,0.7053,0.5674,0.4126,0.1331,9.5e-05,9e-05,1
sthelar40x_bps_9class_slide_ntonly_e3_seed42,3,3,2026-05-25 10:35:24.750000,2026-05-25 10:44:58.627000,2026-05-25 10:48:40.112000,9.56,3.69,13.26,10.2696,0.7262,0.5956,10.1475,0.7371,0.6099,0.4367,0.1469,9e-05,8.6e-05,1
sthelar40x_bps_9class_slide_plora_r8_a8_e3,1,3,2026-05-25 10:14:11.897000,,,,,,,,,,,,,,0.0001,9.5e-05,1
sthelar40x_bps_9class_slide_plora_r8_a8_e3,2,3,2026-05-25 10:24:34.580000,,,,,,,,,,,,,,9.5e-05,9e-05,1
sthelar40x_bps_9class_slide_plora_r8_a8_e3,3,3,2026-05-25 10:34:56.090000,,,,,,,,,,,,,,9e-05,8.6e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-22 13:03:55.560000,2026-06-22 13:09:24.052000,2026-06-22 13:11:32.781000,5.47,2.15,7.62,14.1117,0.739,0.6122,12.7123,0.7381,0.6121,0.4205,0.0669,5e-05,4.8e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-22 13:11:36.501000,2026-06-22 13:17:07.405000,2026-06-22 13:19:15.433000,5.52,2.13,7.65,11.5754,0.7263,0.594,10.8239,0.7301,0.6007,0.4167,0.0761,4.8e-05,4.5e-05,0
sthelar40x_bps_9class_slide_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-22 13:19:17.343000,2026-06-22 13:24:41.380000,2026-06-22 13:26:49.678000,5.4,2.14,7.54,10.3255,0.7372,0.6092,10.1822,0.7415,0.6158,0.4399,0.1016,4.5e-05,4.3e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-22 13:27:00.701000,2026-06-22 13:32:27.636000,2026-06-22 13:34:36.275000,5.45,2.14,7.59,9.8501,0.745,0.6214,9.954,0.7472,0.6232,0.4464,0.1227,4.3e-05,4.1e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-22 13:34:39.881000,2026-06-22 13:40:16.385000,2026-06-22 13:42:24.849000,5.61,2.14,7.75,9.5283,0.7542,0.6304,9.9112,0.748,0.6242,0.4499,0.1383,4.1e-05,3.9e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-22 13:42:28.471000,2026-06-22 13:47:53.235000,2026-06-22 13:50:02.890000,5.41,2.16,7.57,9.3686,0.7542,0.6346,9.6181,0.7521,0.6303,0.4571,0.1568,3.9e-05,3.7e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-22 13:50:06.717000,2026-06-22 13:55:21.735000,2026-06-22 13:57:31.839000,5.25,2.17,7.42,9.1695,0.7643,0.6429,9.4701,0.7555,0.634,0.4665,0.1644,3.7e-05,3.5e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-22 13:57:35.708000,2026-06-22 14:03:02.126000,2026-06-22 14:05:12.085000,5.44,2.17,7.61,9.0107,0.7672,0.6475,9.4235,0.7529,0.631,0.462,0.1687,3.5e-05,3.3e-05,0
sthelar40x_bps_9class_slide_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-22 14:05:13.948000,2026-06-22 14:10:34.226000,2026-06-22 14:12:46.594000,5.34,2.21,7.54,8.9287,0.7635,0.6441,9.2914,0.7608,0.6408,0.4771,0.1773,3.3e-05,3.2e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-22 14:12:50.474000,2026-06-22 14:18:28.607000,2026-06-22 14:20:44.967000,5.64,2.27,7.91,8.8729,0.7683,0.6496,9.2859,0.7556,0.634,0.4692,0.1749,3.2e-05,3e-05,0
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-21 14:59:52.360000,2026-06-21 15:05:31.008000,2026-06-21 15:07:41.517000,5.64,2.18,7.82,14.116,0.7382,0.6111,12.7283,0.7381,0.6119,0.4192,0.0657,5e-05,4.8e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-21 15:07:45.560000,2026-06-21 15:13:13.314000,2026-06-21 15:15:24.552000,5.46,2.19,7.65,11.5777,0.7267,0.5946,10.8496,0.7343,0.6064,0.4254,0.0779,4.8e-05,4.5e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-21 15:15:28.924000,2026-06-21 15:21:01.419000,2026-06-21 15:23:15.075000,5.54,2.23,7.77,10.3338,0.7376,0.6099,10.1609,0.7396,0.6126,0.434,0.1019,4.5e-05,4.3e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-21 15:23:19.356000,2026-06-21 15:28:50.252000,2026-06-21 15:31:06.163000,5.51,2.27,7.78,9.8392,0.7451,0.6218,9.9089,0.7479,0.6239,0.4492,0.1273,4.3e-05,4.1e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-21 15:31:10.397000,2026-06-21 15:36:36.290000,2026-06-21 15:38:48.151000,5.43,2.2,7.63,9.5178,0.7541,0.6304,9.8933,0.7481,0.6243,0.4493,0.1392,4.1e-05,3.9e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-21 15:38:52.379000,2026-06-21 15:44:21.600000,2026-06-21 15:46:35.397000,5.49,2.23,7.72,9.3596,0.7543,0.6349,9.6442,0.7524,0.6307,0.4588,0.1538,3.9e-05,3.7e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-21 15:46:39.627000,2026-06-21 15:52:17.494000,2026-06-21 15:54:29.670000,5.63,2.2,7.83,9.1598,0.7646,0.6435,9.5194,0.7543,0.6324,0.4653,0.1639,3.7e-05,3.5e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-21 15:54:34.876000,2026-06-21 16:00:00.987000,2026-06-21 16:02:13.297000,5.44,2.21,7.64,9.0084,0.7675,0.6482,9.463,0.7504,0.628,0.4611,0.166,3.5e-05,3.3e-05,0
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-21 16:02:15.629000,2026-06-21 16:07:40.016000,2026-06-21 16:09:52.547000,5.41,2.21,7.62,8.9219,0.7632,0.6439,9.3318,0.7598,0.6393,0.4743,0.1735,3.3e-05,3.2e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-21 16:09:57.132000,2026-06-21 16:15:30.181000,2026-06-21 16:17:40.229000,5.55,2.17,7.72,8.8743,0.7668,0.648,9.3303,0.7545,0.6328,0.4669,0.1743,3.2e-05,3e-05,0
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,1,10,2026-06-22 12:38:20.995000,2026-06-22 12:43:55.853000,2026-06-22 12:46:09.176000,5.58,2.22,7.8,13.3216,0.7381,0.6108,11.9984,0.7424,0.6177,0.4428,0.0781,5e-05,4.8e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,2,10,2026-06-22 12:46:13.943000,2026-06-22 12:51:41.521000,2026-06-22 12:53:52.894000,5.46,2.19,7.65,11.1899,0.7378,0.6096,10.6515,0.7303,0.6011,0.4104,0.0744,4.8e-05,4.5e-05,0
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,3,10,2026-06-22 12:53:55.133000,2026-06-22 12:59:19.884000,2026-06-22 13:01:31.290000,5.41,2.19,7.6,10.1753,0.7328,0.6039,10.1537,0.7426,0.6173,0.4371,0.1035,4.5e-05,4.3e-05,0
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,4,10,2026-06-22 13:01:33.334000,2026-06-22 13:07:04.137000,2026-06-22 13:09:15.890000,5.51,2.2,7.71,9.7355,0.7494,0.6234,9.966,0.7465,0.6216,0.4512,0.1212,4.3e-05,4.1e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,5,10,2026-06-22 13:09:20.545000,2026-06-22 13:14:50.362000,2026-06-22 13:17:04.274000,5.5,2.23,7.73,9.5198,0.751,0.6277,9.7916,0.754,0.6314,0.4622,0.1429,4.1e-05,3.9e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,6,10,2026-06-22 13:17:09.646000,2026-06-22 13:22:47.102000,2026-06-22 13:25:03.102000,5.62,2.27,7.89,9.2952,0.758,0.6368,9.6108,0.7546,0.632,0.4655,0.1505,3.9e-05,3.7e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,7,10,2026-06-22 13:25:09.808000,2026-06-22 13:30:42.977000,2026-06-22 13:32:57.123000,5.55,2.24,7.79,9.1669,0.7625,0.6407,9.5855,0.7542,0.632,0.4635,0.1553,3.7e-05,3.5e-05,0
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,8,10,2026-06-22 13:32:59.274000,2026-06-22 13:38:31.667000,2026-06-22 13:40:51.082000,5.54,2.32,7.86,9.0321,0.7645,0.6444,9.6364,0.7529,0.6299,0.461,0.1544,3.5e-05,3.3e-05,0
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,9,10,2026-06-22 13:40:53.539000,2026-06-22 13:46:33.521000,2026-06-22 13:48:45.982000,5.67,2.21,7.87,8.974,0.7678,0.6487,9.6249,0.7539,0.6317,0.4672,0.1516,3.3e-05,3.2e-05,1
sthelar40x_bps_9class_slide_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,10,10,2026-06-22 13:48:50.312000,2026-06-22 13:54:18.795000,2026-06-22 13:56:36.790000,5.47,2.3,7.77,8.8681,0.7657,0.647,9.4927,0.7547,0.6326,0.4626,0.1632,3.2e-05,3e-05,0
sthelar40x_breast_5class_spatial_margin128_cap50000_fullft_lr1e-5_e10_seed42_CLEAN,1,10,2026-06-30 03:06:27.190000,2026-06-30 05:10:17.759000,2026-06-30 05:28:29.301000,123.84,18.19,142.04,4.5073,0.8068,0.6966,4.112,0.8394,0.7368,0.548,0.3618,1e-05,1e-05,1
sthelar40x_breast_5class_spatial_margin128_cap50000_fullft_lr1e-5_e10_seed42_CLEAN,2,10,2026-06-30 05:28:54.371000,2026-06-30 07:32:10.473000,2026-06-30 07:50:03.618000,123.27,17.89,141.15,4.1816,0.8233,0.7187,4.0916,0.8401,0.7372,0.5495,0.3619,1e-05,9e-06,1
sthelar40x_breast_5class_spatial_margin128_cap50000_fullft_lr1e-5_e10_seed42_CLEAN,3,10,2026-06-30 07:50:34.653000,2026-06-30 09:54:13.075000,2026-06-30 10:12:14.547000,123.64,18.02,141.66,3.8384,0.8295,0.7282,3.079,0.8492,0.7502,0.567,0.3828,9e-06,9e-06,1
sthelar40x_breast_5class_spatial_margin128_cap50000_fullft_lr1e-5_e10_seed42_CLEAN,4,10,2026-06-30 10:12:28.797000,2026-06-30 12:16:17.146000,2026-06-30 12:34:25.953000,123.81,18.15,141.95,3.0537,0.8328,0.7331,2.9943,0.8502,0.7508,0.5638,0.3809,9e-06,8e-06,0
sthelar40x_breast_5class_spatial_margin128_cap50000_fullft_lr1e-5_e10_seed42_CLEAN,5,10,2026-06-30 12:34:36.279000,2026-06-30 14:38:26.747000,2026-06-30 14:56:27.082000,123.84,18.01,141.85,3.0051,0.8359,0.738,2.9796,0.8481,0.7494,0.5624,0.3796,8e-06,8e-06,0
sthelar40x_breast_5class_spatial_margin128_cap50000_fullft_lr1e-5_e10_seed42_CLEAN,6,10,2026-06-30 14:56:44.331000,2026-06-30 17:01:20.135000,2026-06-30 17:19:09.638000,124.6,17.83,142.42,2.9726,0.8385,0.7406,2.9309,0.8542,0.7579,0.5746,0.3931,8e-06,7e-06,1
sthelar40x_breast_5class_spatial_margin128_cap50000_fullft_lr1e-5_e10_seed42_CLEAN,7,10,2026-06-30 17:19:47.988000,2026-06-30 19:21:13.214000,2026-06-30 19:37:10.273000,121.42,15.95,137.37,2.9479,0.8402,0.7434,2.9909,0.8465,0.7469,0.5604,0.3798,7e-06,7e-06,0
sthelar40x_breast_5class_spatial_margin128_cap50000_fullft_lr1e-5_e10_seed42_CLEAN,8,10,2026-06-30 19:37:16.251000,2026-06-30 21:44:34.804000,2026-06-30 22:02:41.766000,127.31,18.12,145.43,2.926,0.8413,0.7452,2.9419,0.8506,0.7526,0.5659,0.3794,7e-06,7e-06,0
sthelar40x_breast_5class_spatial_margin128_cap50000_fullft_lr1e-5_e10_seed42_CLEAN,9,10,2026-06-30 22:02:46.973000,2026-07-01 00:08:24.018000,2026-07-01 00:25:57.398000,125.62,17.56,143.17,2.9077,0.843,0.7477,2.9207,0.8534,0.7568,0.572,0.3895,7e-06,6e-06,0
